tree_mode,skill_id,skill_key,skill_name,cluster_id,cluster_name,learning_level,learning_level_order,difficulty_score,ease_score,demand_score,role_coverage_score,role_balance_score,universality_score,entry_accessibility_score,transition_priority_score,experience_barrier_score,weighted_skill_score,skill_tree_score,priority_rank,tree_x,tree_y,tree_rank_within_cluster,learning_rationale
Demand Priority,SKILL_0210,prompt engineering,Prompt engineering,CLUSTER_002,Generative AI,Role-Specific,3,0.6,0.4,0.04666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.14300000000000002,0.8,0.11730000000000002,0.22333333333333336,47,0,0,1,Prompt engineering requires creativity and understanding of LLM behavior to optimize model outputs
Demand Priority,SKILL_0144,llm,LLM,CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.02666666666666667,0.2,-0.0,0.13999999999999999,0.25,0.1795,0.88,0.14095,0.2633333333333333,44,1,0,2,
Demand Priority,SKILL_0148,llms,LLMs,CLUSTER_002,Generative AI,Role-Specific,3,0.75,0.25,0.02,0.2,-0.0,0.13999999999999999,0.0,0.119,0.6799999999999999,0.09689999999999999,0.135,58,2,0,3,"LLMs require foundational knowledge of machine learning and deep learning concepts, as well as familiarity with model training, evaluation, and deployment"
Demand Priority,SKILL_0126,generative ai,Generative AI,CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.128,0.8,0.1008,0.25666666666666665,53,3,0,4,
Demand Priority,SKILL_0145,llm api integration,LLM API integration,CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.12,0.72,0.096,0.25666666666666665,59,0,1,5,
Demand Priority,SKILL_0146,llm apis,LLM APIs,CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.11199999999999999,0.64,0.0912,0.25666666666666665,61,1,1,6,
Demand Priority,SKILL_0190,openai api,OpenAI API,CLUSTER_002,Generative AI,Role-Specific,3,0.65,0.35,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.12,0.72,0.096,0.18166666666666664,59,2,1,7,"OpenAI API requires understanding of API integration, model usage, and application of LLMs in practical scenarios"
Demand Priority,SKILL_0099,dialogflow,Dialogflow,CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,3,1,8,
Demand Priority,SKILL_0016,anthropic claude api,Anthropic Claude API,CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,0,2,9,
Demand Priority,SKILL_0104,document ai,Document AI,CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,1,2,10,
Demand Priority,SKILL_0127,generative ai genai,Generative AI (GenAI),CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.101,0.56,0.08310000000000001,0.25333333333333335,63,2,2,11,
Demand Priority,SKILL_0128,generative ai model architecture design,Generative AI model architecture design,CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.069,0.24,0.0639,0.25333333333333335,66,3,2,12,
Demand Priority,SKILL_0015,anthropic,Anthropic,CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,0,3,13,
Demand Priority,SKILL_0124,gemini,Gemini,CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,1,3,14,
Demand Priority,SKILL_0147,llm-based workflows,LLM-based workflows,CLUSTER_002,Generative AI,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,2,3,15,
Demand Priority,SKILL_0209,prompt flow,Prompt Flow,CLUSTER_002,Generative AI,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.17833333333333332,57,3,3,16,Prompt Flow requires understanding of prompt engineering and workflow automation for LLMs
Demand Priority,SKILL_0189,openai,OpenAI,CLUSTER_002,Generative AI,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.17833333333333332,68,0,4,17,"OpenAI requires understanding of API integration, model usage, and application of LLMs in practical scenarios"
Demand Priority,SKILL_0152,large language models llms,Large Language Models (LLMs),CLUSTER_002,Generative AI,Role-Specific,3,0.75,0.25,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.12833333333333333,62,1,4,18,"LLMs require foundational knowledge of machine learning and deep learning concepts, as well as familiarity with model training, evaluation, and deployment"
Demand Priority,SKILL_0213,rag,RAG,CLUSTER_003,RAG and Vector Search,Core Applied,2,0.55,0.44999999999999996,0.04666666666666667,0.2,-0.0,0.13999999999999999,0.14285714285714285,0.15642857142857142,0.72,0.12892857142857142,0.24833333333333332,46,0,0,1,"RAG requires understanding of NLP, retrieval systems, and generation models, which is moderately complex"
Demand Priority,SKILL_0271,vector databases,Vector databases,CLUSTER_003,RAG and Vector Search,Role-Specific,3,0.7,0.30000000000000004,0.04,0.2,-0.0,0.13999999999999999,0.16666666666666666,0.165,0.8,0.13316666666666666,0.17,45,1,0,2,"Vector databases involve complex data structures and similarity search, requiring domain-specific knowledge"
Demand Priority,SKILL_0236,retrieval-augmented generation rag,Retrieval-Augmented Generation (RAG),CLUSTER_003,RAG and Vector Search,Core Applied,2,0.55,0.44999999999999996,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.12,0.72,0.096,0.23166666666666663,59,2,0,3,"RAG requires knowledge of both retrieval and generation systems, which is moderately complex"
Demand Priority,SKILL_0235,retrieval strategies,Retrieval strategies,CLUSTER_003,RAG and Vector Search,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,3,0,4,"Retrieval strategies involve understanding search algorithms and data structures, which is moderately complex"
Demand Priority,SKILL_0273,vector search,Vector search,CLUSTER_003,RAG and Vector Search,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,0,1,5,"Vector search involves algorithms and data structures for similarity search, which is moderately complex"
Demand Priority,SKILL_0272,vector embeddings,Vector embeddings,CLUSTER_003,RAG and Vector Search,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,1,1,6,"Vector embeddings require understanding of NLP and representation learning, which is moderately complex"
Demand Priority,SKILL_0217,rag pipeline,RAG pipeline,CLUSTER_003,RAG and Vector Search,Role-Specific,3,0.7,0.30000000000000004,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.15333333333333335,62,2,1,7,"Building a RAG pipeline requires knowledge of data flow, retrieval, and generation components"
Demand Priority,SKILL_0199,pinecone,Pinecone,CLUSTER_003,RAG and Vector Search,Role-Specific,3,0.7,0.30000000000000004,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.101,0.56,0.08310000000000001,0.15333333333333335,63,3,1,8,"Pinecone involves vector database concepts and integration with ML workflows, requiring domain-specific knowledge"
Demand Priority,SKILL_0270,vector dbs,Vector DBs,CLUSTER_003,RAG and Vector Search,Role-Specific,3,0.7,0.30000000000000004,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.101,0.56,0.08310000000000001,0.15333333333333335,63,0,2,9,"Vector DBs require understanding of vector similarity and database systems, which is more advanced"
Demand Priority,SKILL_0214,rag architecture,RAG architecture,CLUSTER_003,RAG and Vector Search,Role-Specific,3,0.75,0.25,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.12833333333333333,57,1,2,10,"Designing RAG architectures involves system design and integration of multiple components, requiring advanced knowledge"
Demand Priority,SKILL_0216,rag implementation,RAG implementation,CLUSTER_003,RAG and Vector Search,Role-Specific,3,0.75,0.25,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.12833333333333333,57,2,2,11,"Implementing RAG systems involves coding, integration, and optimization, which is complex for career shifters"
Demand Priority,SKILL_0218,rag-based solutions,RAG-based solutions,CLUSTER_003,RAG and Vector Search,Role-Specific,3,0.75,0.25,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.12833333333333333,57,3,2,12,Creating RAG-based solutions involves combining multiple technologies and understanding their integration
Demand Priority,SKILL_0112,faiss,FAISS,CLUSTER_003,RAG and Vector Search,Role-Specific,3,0.75,0.25,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.101,0.56,0.08310000000000001,0.12833333333333333,63,0,3,13,"FAISS requires understanding of vector similarity search and machine learning concepts, making it more specialized"
Demand Priority,SKILL_0215,rag architectures,RAG architectures,CLUSTER_003,RAG and Vector Search,Role-Specific,3,0.75,0.25,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.12833333333333333,68,1,3,14,Understanding and implementing various RAG architectures requires deep technical expertise
Demand Priority,SKILL_0219,ragas,RAGAS,CLUSTER_003,RAG and Vector Search,Role-Specific,3,0.75,0.25,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.12833333333333333,68,2,3,15,"RAGAS requires knowledge of evaluation frameworks and metrics for RAG systems, which is niche"
Demand Priority,SKILL_0176,nlp,NLP,CLUSTER_004,NLP and Text Analytics,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,0,0,1,"NLP requires understanding of text processing, language modeling, and machine learning techniques"
Demand Priority,SKILL_0177,nltk,NLTK,CLUSTER_004,NLP and Text Analytics,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,1,0,2,NLTK requires understanding of Python and text processing libraries for NLP tasks
Demand Priority,SKILL_0248,speech-to-text,Speech-to-Text,CLUSTER_004,NLP and Text Analytics,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,2,0,3,Speech-to-Text requires understanding of audio processing and NLP techniques
Demand Priority,SKILL_0266,text-to-speech,Text-to-Speech,CLUSTER_004,NLP and Text Analytics,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,3,0,4,Text-to-Speech requires understanding of audio synthesis and NLP techniques
Demand Priority,SKILL_0278,spacy,spaCy,CLUSTER_004,NLP and Text Analytics,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,0,1,5,spaCy requires understanding of Python and NLP libraries for text processing
Demand Priority,SKILL_0105,document analysis,Document analysis,CLUSTER_004,NLP and Text Analytics,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,1,1,6,Document analysis requires understanding of text processing and information extraction techniques
Demand Priority,SKILL_0093,deepstream,DeepStream,CLUSTER_005,Computer Vision,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,0,0,1,
Demand Priority,SKILL_0096,detectron2,Detectron2,CLUSTER_005,Computer Vision,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,1,0,2,
Demand Priority,SKILL_0165,mmdetection,MMDetection,CLUSTER_005,Computer Vision,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,2,0,3,
Demand Priority,SKILL_0191,opencv,OpenCV,CLUSTER_005,Computer Vision,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,3,0,4,
Demand Priority,SKILL_0274,yolo,YOLO,CLUSTER_005,Computer Vision,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,0,1,5,
Demand Priority,SKILL_0059,computer vision,Computer Vision,CLUSTER_005,Computer Vision,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,1,1,6,
Demand Priority,SKILL_0170,machine learning,Machine learning,CLUSTER_006,Machine Learning,Core Applied,2,0.5,0.5,0.04,0.4,0.279949419226045,0.36398482576781344,0.0,0.20719544773034404,0.8,0.18791499250337843,0.27,29,0,0,1,"Machine learning requires understanding of statistical methods, algorithms, and data modeling"
Demand Priority,SKILL_0169,machine learning algorithms,Machine Learning Algorithms,CLUSTER_006,Machine Learning,Core Applied,2,0.55,0.44999999999999996,0.02666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.14200000000000002,0.88,0.1122,0.2383333333333333,48,1,0,2,Machine learning algorithms require understanding of statistical methods and algorithmic principles
Demand Priority,SKILL_0255,supervised ml techniques,Supervised ML techniques,CLUSTER_006,Machine Learning,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,1.0,0.275,0.8,0.21250000000000002,0.25333333333333335,22,2,0,3,"Supervised ML techniques require understanding of labeled data, model training, and evaluation"
Demand Priority,SKILL_0207,predictive modeling,Predictive Modeling,CLUSTER_006,Machine Learning,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,3,0,4,Predictive Modeling requires understanding of statistical methods and data modeling techniques
Demand Priority,SKILL_0227,random forests,Random Forests,CLUSTER_006,Machine Learning,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.25333333333333335,68,0,1,5,Random Forests require understanding of ensemble methods and decision tree algorithms
Demand Priority,SKILL_0262,tensorflow,TensorFlow,CLUSTER_007,Deep Learning,Advanced / Differentiator,4,0.8,0.19999999999999996,0.02,0.4,0.39548848910372325,0.39864654673111694,0.0,0.20859396401933508,0.8,0.1894533604212686,0.10999999999999997,27,0,0,1,Requires advanced knowledge of deep learning frameworks and model training
Demand Priority,SKILL_0263,tensorrt,TensorRT,CLUSTER_007,Deep Learning,Advanced / Differentiator,4,0.85,0.15000000000000002,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.07833333333333334,57,1,0,2,Requires expertise in optimizing deep learning models for inference using TensorRT
Demand Priority,SKILL_0091,deep learning,Deep Learning,CLUSTER_007,Deep Learning,Advanced / Differentiator,4,0.85,0.15000000000000002,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.07833333333333334,68,2,0,3,"Requires advanced knowledge of neural networks, optimization, and frameworks like TensorFlow"
Demand Priority,SKILL_0162,mlops,MLOps,CLUSTER_008,MLOps and Deployment,Role-Specific,3,0.75,0.25,0.02666666666666667,0.4,0.3493984702822971,0.3848195410846891,0.0,0.19944586232540673,0.72,0.1833904485579474,0.13833333333333334,33,0,0,1,"MLOps requires knowledge of DevOps, machine learning, and cloud infrastructure for model deployment and monitoring"
Demand Priority,SKILL_0164,mlflow,MLflow,CLUSTER_008,MLOps and Deployment,Role-Specific,3,0.65,0.35,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.128,0.8,0.1008,0.18166666666666664,53,1,0,2,"MLflow requires understanding of MLOps, model tracking, and experiment management"
Demand Priority,SKILL_0161,ml platforms,ML platforms,CLUSTER_008,MLOps and Deployment,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.17833333333333332,57,2,0,3,"ML platforms require understanding of model deployment, monitoring, and integration with cloud services"
Demand Priority,SKILL_0095,deployment,Deployment,CLUSTER_008,MLOps and Deployment,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.17833333333333332,62,3,0,4,"Deployment requires understanding of CI/CD pipelines, cloud platforms, and infrastructure as code"
Demand Priority,SKILL_0123,gcp vertex ai pipelines,GCP Vertex AI pipelines,CLUSTER_008,MLOps and Deployment,Role-Specific,3,0.7,0.30000000000000004,0.006666666666666667,0.2,-0.0,0.13999999999999999,1.0,0.275,0.8,0.21250000000000002,0.15333333333333335,22,0,1,5,"GCP Vertex AI pipelines require knowledge of cloud infrastructure, MLOps, and workflow automation"
Demand Priority,SKILL_0171,machine learning infrastructure,Machine learning infrastructure,CLUSTER_008,MLOps and Deployment,Role-Specific,3,0.7,0.30000000000000004,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.15333333333333335,62,1,1,6,"Machine learning infrastructure requires knowledge of cloud platforms, model deployment, and scalable architecture"
Demand Priority,SKILL_0163,mlops/llmops,MLOps/LLMOps,CLUSTER_008,MLOps and Deployment,Advanced / Differentiator,4,0.85,0.15000000000000002,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.07833333333333334,62,2,1,7,"MLOps/LLMOps requires advanced knowledge of DevOps, machine learning, and cloud infrastructure for model deployment and monitoring"
Demand Priority,SKILL_0212,r,R,CLUSTER_009,Programming Languages,Role-Specific,3,0.5,0.5,0.06666666666666667,0.4,0.2019854079986195,0.3405956223995858,0.0,0.21217868671987575,0.8,0.19339655539186332,0.2833333333333333,23,0,0,1,
Demand Priority,SKILL_0268,typescript,TypeScript,CLUSTER_009,Programming Languages,Core Applied,2,0.45,0.55,0.05333333333333334,0.6,0.559360534701831,0.5878081604105493,0.125,0.28309244812316475,0.64,0.27315169293548125,0.3016666666666667,13,1,0,2,"TypeScript requires foundational JavaScript knowledge and adds static typing, which increases complexity for beginners"
Demand Priority,SKILL_0045,c#,C#,CLUSTER_009,Programming Languages,Role-Specific,3,0.5,0.5,0.013333333333333334,0.2,-0.0,0.13999999999999999,0.0,0.124,0.76,0.0984,0.25666666666666665,55,2,0,3,
Demand Priority,SKILL_0195,php,PHP,CLUSTER_009,Programming Languages,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,1.0,0.29500000000000004,1.0,0.22450000000000003,0.25333333333333335,19,3,0,4,
Demand Priority,SKILL_0135,go,Go,CLUSTER_009,Programming Languages,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.25333333333333335,51,0,1,5,
Demand Priority,SKILL_0186,numpy,NumPy,CLUSTER_009,Programming Languages,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,1,1,6,
Demand Priority,SKILL_0196,pandas,Pandas,CLUSTER_009,Programming Languages,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,2,1,7,
Demand Priority,SKILL_0044,c,C,CLUSTER_009,Programming Languages,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,3,1,8,
Demand Priority,SKILL_0046,c++,C++,CLUSTER_009,Programming Languages,Role-Specific,3,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,0,2,9,
Demand Priority,SKILL_0229,react,React,CLUSTER_010,Web Development,Core Applied,2,0.4,0.6,0.03333333333333333,0.6,0.6554587535412857,0.6166376260623857,0.2,0.30999128781871577,0.8,0.29099041660058733,0.31666666666666665,10,0,0,1,"React requires understanding of JavaScript and component-based development, which is moderately complex"
Demand Priority,SKILL_0185,node.js,Node.js,CLUSTER_010,Web Development,Core Applied,2,0.4,0.6,0.03333333333333333,0.6,0.6554587535412857,0.6166376260623857,0.2,0.29399128781871575,0.64,0.2813904166005873,0.31666666666666665,11,1,0,2,"Node.js requires understanding of JavaScript and backend development, which is moderately complex"
Demand Priority,SKILL_0183,next.js,Next.js,CLUSTER_010,Web Development,Core Applied,2,0.45,0.55,0.02,0.4,0.39548848910372325,0.39864654673111694,0.3333333333333333,0.26259396401933505,0.84,0.2301866937546019,0.28500000000000003,18,2,0,3,"Next.js requires understanding of React and JavaScript, which is moderately complex"
Demand Priority,SKILL_0256,svelte,Svelte,CLUSTER_010,Web Development,Core Applied,2,0.4,0.6,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.30333333333333334,51,3,0,4,"Svelte requires understanding of JavaScript and component-based development, which is moderately complex"
Demand Priority,SKILL_0120,flask,Flask,CLUSTER_010,Web Development,Core Applied,2,0.4,0.6,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.30333333333333334,62,0,1,5,"Flask requires understanding of Python and web development, which is moderately complex"
Demand Priority,SKILL_0253,streamlit,Streamlit,CLUSTER_010,Web Development,Core Applied,2,0.4,0.6,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.30333333333333334,62,1,1,6,"Streamlit requires understanding of Python and data visualization, which is moderately complex"
Demand Priority,SKILL_0055,codeigniter,CodeIgniter,CLUSTER_010,Web Development,Core Applied,2,0.45,0.55,0.006666666666666667,0.2,-0.0,0.13999999999999999,1.0,0.29500000000000004,1.0,0.22450000000000003,0.2783333333333334,19,2,1,7,CodeIgniter requires understanding of PHP and web development concepts
Demand Priority,SKILL_0179,nestjs,NestJS,CLUSTER_010,Web Development,Core Applied,2,0.45,0.55,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.2783333333333334,51,3,1,8,"NestJS requires understanding of TypeScript and Node.js, which is moderately complex"
Demand Priority,SKILL_0230,reactts,ReactTS,CLUSTER_010,Web Development,Core Applied,2,0.45,0.55,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.069,0.24,0.0639,0.2783333333333334,66,0,2,9,"ReactTS requires understanding of React and TypeScript, which is moderately complex"
Demand Priority,SKILL_0102,django,Django,CLUSTER_010,Web Development,Core Applied,2,0.45,0.55,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.2783333333333334,68,1,2,10,"Django requires understanding of Python and web frameworks, which is moderately complex"
Demand Priority,SKILL_0003,apis,APIs,CLUSTER_011,API Development,Foundation,1,0.25,0.75,0.02,0.6,0.6826061944859853,0.6247818583457956,0.3333333333333333,0.3344345575037387,0.88,0.30721134658744587,0.385,9,0,0,1,Understanding APIs is foundational for modern software development and can be learned quickly with basic programming knowledge
Demand Priority,SKILL_0002,api integration,API integration,CLUSTER_011,API Development,Core Applied,2,0.45,0.55,0.02,0.4,0.39548848910372325,0.39864654673111694,0.3333333333333333,0.26659396401933505,0.88,0.23258669375460192,0.28500000000000003,17,1,0,2,"API integration requires understanding of request/response formats, authentication, and error handling, which is moderately complex for career shifters"
Demand Priority,SKILL_0113,fastapi,FastAPI,CLUSTER_011,API Development,Role-Specific,3,0.6,0.4,0.013333333333333334,0.4,0.43067655807339306,0.4092029674220179,0.0,0.19276089022660536,0.64,0.1800369792492659,0.20666666666666667,35,2,0,3,"FastAPI requires knowledge of Python and asynchronous programming, making it more complex for career shifters"
Demand Priority,SKILL_0224,rest/json apis,REST/JSON APIs,CLUSTER_011,API Development,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,3,0,4,"REST/JSON APIs require understanding of data formats and request handling, which is moderately complex"
Demand Priority,SKILL_0225,restful apis,RESTful APIs,CLUSTER_011,API Development,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,0,1,5,"RESTful APIs require understanding of HTTP methods and stateless design, which is moderately complex"
Demand Priority,SKILL_0267,third-party api integration,Third-party API integration,CLUSTER_011,API Development,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.25333333333333335,57,1,1,6,"Third-party API integration requires understanding of authentication and data handling, which is moderately complex"
Demand Priority,SKILL_0222,rest api programming,REST API programming,CLUSTER_011,API Development,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,2,1,7,"REST API programming requires understanding of HTTP methods, endpoints, and data formats, which is moderately complex"
Demand Priority,SKILL_0223,rest/json api development,REST/JSON API development,CLUSTER_011,API Development,Core Applied,2,0.55,0.44999999999999996,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.2283333333333333,57,3,1,8,"Developing REST/JSON APIs involves structuring data and handling requests, which is moderately complex for career shifters"
Demand Priority,SKILL_0111,external api design,External API design,CLUSTER_011,API Development,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.133,0.88,0.1023,0.17833333333333332,51,0,2,9,"Designing external APIs involves understanding RESTful principles, versioning, and security, which requires deeper technical expertise"
Demand Priority,SKILL_0249,speech-to-text integration,Speech-to-text integration,CLUSTER_011,API Development,Role-Specific,3,0.65,0.35,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.125,0.8,0.0975,0.17833333333333332,57,1,2,10,"Speech-to-text integration requires knowledge of audio processing and API usage, which is more complex for career shifters"
Demand Priority,SKILL_0159,mcp integrations,MCP integrations,CLUSTER_011,API Development,Role-Specific,3,0.7,0.30000000000000004,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.0,0.0,0.045,0.15333333333333335,68,2,2,11,"MCP integrations involve specific platform knowledge and workflows, which can be challenging for those new to the domain"
Demand Priority,SKILL_0115,firebase,Firebase,CLUSTER_012,Mobile Development,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,0,0,1,"Firebase requires understanding of backend services, real-time databases, and cloud integration"
Demand Priority,SKILL_0116,firebase hosting,Firebase Hosting,CLUSTER_012,Mobile Development,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,1,0,2,Firebase Hosting requires understanding of web deployment and cloud infrastructure
Demand Priority,SKILL_0117,firestore,Firestore,CLUSTER_012,Mobile Development,Core Applied,2,0.5,0.5,0.006666666666666667,0.2,-0.0,0.13999999999999999,0.0,0.109,0.64,0.0879,0.25333333333333335,62,2,0,3,Firestore requires understanding of NoSQL databases and cloud storage
